,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
16304,16304,00:43:28:01,00:43:35:19,5266645664934403562.xml,873,"Yeah, Ben said.  You know, Phil seems happy. She seems to care about Ben.  Maybe after Stella... ",major life events,0.896728515625
4614,4614,00:15:14:02,00:15:19:15,5251033029316736209.xml,298,"Actually, Morgan has got chicken  pox, and I haven't had it.",major life events,0.8966490030288696
18454,18454,00:53:35:07,00:53:39:11,5269245838135402929.xml,918,"Are you going to give me  the money or not, Archie?",major life events,0.8966256976127625
13193,13193,00:16:33:01,00:16:37:09,5264050645694159353.xml,344,"Let's hope it's not one of ours, eh? ",major life events,0.8965776562690735
17229,17229,01:37:25:10,01:37:28:09,5266645664934403562.xml,1798,I'd rather go see Dad than  have some boring old lunch.,major life events,0.8965544104576111
12915,12915,00:03:57:21,00:04:04:23,5264050645694159353.xml,66,"And how's Libby?  She's fine. That's £1.29, please. All this extra work  they're doing for Oxbridge. Yeah, she's working really hard. ",major life events,0.8964878916740417
17077,17077,01:28:51:20,01:29:00:22,5266645664934403562.xml,1646,"You're doing a pretty good job  of it.  I'm going to work. Go on, then.  Off you go to work. Go and cry on Ronnie's shoulder, eh!  She'll give you all the support  you need, no questions asked! DOOR SLAMS",major life events,0.8964267373085022
2179,2179,00:05:08:07,00:05:10:12,5248439298566680341.xml,99,Look at you! ,major life events,0.8962722420692444
13563,13563,00:35:16:11,00:35:20:14,5264050645694159353.xml,714,"you wasted your time.  As soon as Jack gets back, we're still heading for France.",major life events,0.8962484002113342
20402,20402,01:11:46:24,01:11:52:18,5271844722846213628.xml,1372,"Well, I'd be a damn sight  better bet than you. You'll see. I am gonna be everything I was  meant to be all those years ago.",major life events,0.8960669636726379
9758,9758,00:59:54:03,01:00:00:22,5256228221757951173.xml,1047,"We can just call the doctor back,  hear it from her, yeah? No...Bianca...  Look, it's true.  I didn't take Whit yesterday.",major life events,0.8960181474685669
208,208,00:13:16:18,00:13:28:19,5245830105934359183.xml,209,"Oi, what you playing at?  The big noble speeches, waving the white flag. You think Tanya's stupid enough  to buy that?  Cos she ain't. I just wanted to be honest.",major life events,0.8960088491439819
12494,12494,01:38:05:10,01:38:08:17,5258818087037440299.xml,1863,"And, you know, I already  wear glasses,",major life events,0.8960077166557312
22220,22220,01:03:00:18,01:03:02:20,5274434588125702436.xml,1127,"And when you get back,  you're grounded.",major life events,0.8958427309989929
21338,21338,00:13:26:19,00:13:32:06,5274434588125702436.xml,245,Hello.  Lauren.  'It's your dad.' ,major life events,0.8957121968269348
2651,2651,00:29:53:08,00:29:56:06,5248439298566680341.xml,571,"Blimey...you look a picture.  She's practising.  She's going  out with Callum tonight, ain't ya? Vinnie Monks's lad?  Lucky you.",major life events,0.8956626057624817
9529,9529,00:48:11:13,00:48:13:13,5256228221757951173.xml,818,"If you're looking for Roxy,  her plane's been delayed.",major life events,0.8956348896026611
3365,3365,01:04:56:07,01:04:57:20,5248439298566680341.xml,1285,She's back on my  little sister's stall.,major life events,0.8954386115074158
7512,7512,00:50:42:16,00:50:46:04,5253646087419594905.xml,903,"That was your school on the phone.  Apparently, you didn't go  yesterday either.",major life events,0.8954342603683472
16019,16019,00:29:31:21,00:29:46:00,5266645664934403562.xml,588,"Right, positions.  So you've got lying on the bed,  standing, squatting, kneeling... Too much information.  It's the birthing plan, Dad.  Mm-hm.  And, er, pain relief?  Yeah, did all that yesterday  in antenatal. Did you go?",major life events,0.8953772187232971
11,11,00:00:57:18,00:01:01:14,5245830105934359183.xml,12,Here we go. ,major life events,0.8953620195388794
3473,3473,01:09:12:04,01:09:18:09,5248439298566680341.xml,1393,"You look happy.  Let's just say, Shirley, everything's  falling very nicely into place.",major life events,0.8952861428260803
9557,9557,00:49:03:09,00:49:06:13,5256228221757951173.xml,846,You know when she told me I  didn't believe it was true.,major life events,0.8951674699783325
17172,17172,01:34:26:20,01:34:28:09,5266645664934403562.xml,1741,"You're supposed to be ill.  I am. Well, you can't stay here. We're going to the dogs.",major life events,0.8951353430747986
20874,20874,01:40:23:18,01:40:33:04,5271844722846213628.xml,1844,I know why you ran last night.  I would've done exactly the same. ,major life events,0.8949544429779053
18790,18790,01:13:57:15,01:14:00:20,5269245838135402929.xml,1254,But you did talk to her.  Yes. And?,major life events,0.8949496746063232
3303,3303,01:02:24:10,01:02:26:13,5248439298566680341.xml,1223,Is it something to do with  what happened at school?,major life events,0.894807755947113
12490,12490,01:37:56:01,01:37:58:06,5258818087037440299.xml,1859,and had to buy it back for fifty. ,major life events,0.8946936726570129
18666,18666,01:06:49:20,01:06:57:23,5269245838135402929.xml,1130,"Everyone's got a price, ain't they? ",major life events,0.8946780562400818
64,64,00:04:01:10,00:04:03:20,5245830105934359183.xml,65,Do you think it's  gonna be a girl or a boy?,major life events,0.894589900970459
3550,3550,01:12:33:13,01:12:36:01,5248439298566680341.xml,1470,I can't keep her. ,major life events,0.8945799469947815
21301,21301,00:11:17:09,00:11:23:19,5274434588125702436.xml,208,"Well, I dunno, things weren't pretty.  But then, if it was all rosy,  she wouldn't be my ex, would she?",major life events,0.8945775032043457
5553,5553,01:03:56:02,01:04:06:12,5251033029316736209.xml,1237,You told the doctor  where you got the prawns. Only cos she insisted!  I didn't want to.  Dorothy... ,major life events,0.8945349454879761
8184,8184,01:28:42:23,01:28:45:14,5253646087419594905.xml,1575,Tell her I can't get Oscar later.  I've got things to do.,major life events,0.8945267200469971
13581,13581,00:36:10:01,00:36:27:07,5264050645694159353.xml,732,"We don't need one  to search for firearms. How long do you intend on  turning me over?  I've got a Hallowe'en party tonight. Not tonight, you haven't.  This place  stays closed till further notice. Play your cards right,  he might even frisk you.",major life events,0.8944557309150696
12432,12432,01:33:44:05,01:33:46:15,5258818087037440299.xml,1801,"I mean, they give you worries  from the minute they're born.",major life events,0.8943484425544739
11543,11543,00:45:10:03,00:45:14:19,5258818087037440299.xml,912,And you handled yourself brilliantly.  Do you think so?,major life events,0.8941466808319092
4646,4646,00:16:46:22,00:16:50:04,5251033029316736209.xml,330,"Tony, I'm not waiting  another three months.",major life events,0.8938656449317932
15641,15641,00:10:17:21,00:10:19:17,5266645664934403562.xml,210,It tore him apart. ,major life events,0.893820583820343
12889,12889,00:02:29:24,00:02:32:21,5264050645694159353.xml,40,Hotel's booked.  And then we carry on  down to Villeneuve tomorrow morning. The key is under the mat! Great!,major life events,0.8937582969665527
18605,18605,01:02:14:22,01:02:17:24,5269245838135402929.xml,1069,"Right, so you're saying  that he deserved it. Does that go for me an' all?",major life events,0.8936192393302917
12297,12297,01:24:43:05,01:24:46:17,5258818087037440299.xml,1666,"Max, get your foot out of the door!  Tanya, let me in, please! Just go.",major life events,0.8935680985450745
14705,14705,01:39:35:00,01:39:37:19,5264050645694159353.xml,1856,Thought I was gonna die. ,major life events,0.8934080600738525
5532,5532,01:02:54:23,01:02:55:24,5251033029316736209.xml,1216,"You shouldn't have had that gun,  so don't blame me.",major life events,0.8932961821556091
7453,7453,00:47:02:00,00:47:04:17,5253646087419594905.xml,844,"Nan, I'm meeting Bradley for lunch,  so Danielle might need a bit of help on the stall.",major life events,0.8932780623435974
7536,7536,00:52:06:01,00:52:12:16,5253646087419594905.xml,927,"Avoiding being at home?  No, I was gonna go and pick Liam up from school. I think he's struggling a bit  with what's happening.",major life events,0.8932769298553467
22903,22903,01:38:42:00,01:38:43:22,5274434588125702436.xml,1810,"Look, I am happy for you... ",major life events,0.8932737112045288
17024,17024,01:26:07:11,01:26:13:08,5266645664934403562.xml,1593,Go on.  Catch your sister up. ,major life events,0.8931558132171631
7952,7952,01:16:28:13,01:16:30:01,5253646087419594905.xml,1343,Christian.  Ronnie's husband.,major life events,0.8930777907371521
18679,18679,01:07:22:24,01:07:24:07,5269245838135402929.xml,1143,Wish me luck. ,major life events,0.8930420279502869
16186,16186,00:37:11:23,00:37:13:23,5266645664934403562.xml,755,Will Holden. ,major life events,0.8929588198661804
242,242,00:14:49:22,00:14:51:12,5245830105934359183.xml,243,"Since I said I was going out with  this Fiona bird, she's been a bit...",major life events,0.8929236531257629
16245,16245,00:39:41:10,00:39:45:13,5266645664934403562.xml,814,Out into the square?  Did your dad see you?  No.,major life events,0.8929181098937988
5694,5694,01:11:30:18,01:11:34:06,5251033029316736209.xml,1378,Everyone does.  I'm still an ex-con.,major life events,0.892866849899292
2794,2794,00:36:56:10,00:36:58:21,5248439298566680341.xml,714,There's gotta be a reason.  Probably the idea of kissing my brother.,major life events,0.8928157687187195
4643,4643,00:16:40:17,00:16:42:09,5251033029316736209.xml,327,No.  I can't handle this no more.  We have to get out of here.,major life events,0.89281165599823
10165,10165,01:25:38:03,01:25:42:16,5256228221757951173.xml,1454,What's Whitney got to say?  How will you persuade her to go? She won't even talk to you!,major life events,0.8926481008529663
11852,11852,01:01:41:21,01:01:47:06,5258818087037440299.xml,1221,"So, when are you going to tell him?  When the time's right.  And when's that? ",major life events,0.8922967314720154
852,852,00:46:54:04,00:46:55:01,5245830105934359183.xml,853,Weren't Keith?  Who's Keith?,major life events,0.8921831846237183
16249,16249,00:39:49:09,00:39:54:20,5266645664934403562.xml,818,"Well, I heard it.  You heard it first? Yeah.  I heard it and it was loud  and then I looked out the window and I saw Dad lying on the ground.",major life events,0.8921146988868713
768,768,00:42:23:10,00:42:24:20,5245830105934359183.xml,769,"There you go, Jack,  Phil's the Hammers.",major life events,0.8920583724975586
17106,17106,01:30:47:01,01:30:52:08,5266645664934403562.xml,1675,"Well, these people,  you know already. Yeah?",major life events,0.8919776082038879
7665,7665,00:59:12:17,00:59:22:18,5253646087419594905.xml,1056,"Let's fetch the Battenburg in,  Vicar. Of course.  Listen, Stace. ",major life events,0.8919417858123779
8558,8558,01:48:45:13,01:48:50:04,5253646087419594905.xml,1949,"What is this, Stace?  Last night, you telling me you and Bradley were over,",major life events,0.8919074535369873
5318,5318,00:51:39:02,00:51:42:02,5251033029316736209.xml,1002,"Sorry, babe.  It's time to take him home.",major life events,0.8918746113777161
18173,18173,00:35:16:24,00:35:27:07,5269245838135402929.xml,637,You have to believe in me.  This could make us rich.  Or it could bankrupt us entirely.  It is too big a risk. And what if the bank disagree?  What then?,major life events,0.8917641043663025
15507,15507,00:03:35:09,00:03:39:10,5266645664934403562.xml,76,He's already unsettled enough  knowing that Max is hurt.,major life events,0.8917288184165955
13704,13704,00:42:34:13,00:42:36:06,5264050645694159353.xml,855,You said you were sure last night.  That was then and this is now.,major life events,0.8916894197463989
16159,16159,00:35:46:13,00:35:55:07,5266645664934403562.xml,728,"I don't know what you want me to  say. I don't want you to say anything. You're all doing my head in.  Is this because I took Ron  to the antenatal yesterday? Do me a favour, will you?",major life events,0.8915965557098389
8469,8469,01:43:59:24,01:44:01:21,5253646087419594905.xml,1860,The decision's been made.  There's nothing you can do about it.,major life events,0.8914802670478821
18260,18260,00:40:49:17,00:40:57:17,5269245838135402929.xml,724,"It's over, Jack.  She's a lost cause.  Even you can't fix this one.  You watch me. ",major life events,0.8914151787757874
14840,14840,01:47:41:15,01:48:01:22,5264050645694159353.xml,1991,"No, you don't understand.  I let him kiss me. He didn't force me.  Well, look, he was beat up, he was whimpering, he's pulled at your heartstrings. Am I right?  He's lured you in.  Yeah?  Yeah.  No, I don't know!  I don't know any more. I don't know.  I mean, I did it.  It must mean something.",major life events,0.891398549079895
15912,15912,00:24:28:23,00:24:37:19,5266645664934403562.xml,481,"Did they think we were joking  when we asked for gas, epidural and pethidine? No, but I do think asking them  for morphine and a spliff was a bit over the top.",major life events,0.8909485936164856
