,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
19250,19250,00:10:32:24,00:10:39:01,5271844722846213628.xml,220,"Cos she's your wife, Sean.  Hmm. See, the problem with Roxy is she lets too many  people interfere, Stace.",drama,0.6958479881286621
19808,19808,00:40:01:21,00:40:03:09,5271844722846213628.xml,778,do us a favour and go and ask one of  the nurses. Will you stop fussing?,drama,0.6956877112388611
930,930,00:51:08:10,00:51:16:16,5245830105934359183.xml,931,"Oh, yeah right, nothing to do  with the fact that you're using him to get to Stacey...  Exactly.",drama,0.6956809163093567
18199,18199,00:37:11:16,00:37:13:06,5269245838135402929.xml,663,"If I get a whisper on who it was,  I'll let you know.",drama,0.6955280303955078
16033,16033,00:30:20:15,00:30:23:00,5266645664934403562.xml,602,I've got to get to the airport  to pick up Ben.,drama,0.6954228281974792
6275,6275,01:39:21:15,01:39:29:05,5251033029316736209.xml,1959,"If it comes out that I gave you  that, then I'd be in trouble. It won't!  I promised Whitney. ",drama,0.6954126954078674
22686,22686,01:27:43:22,01:27:46:07,5274434588125702436.xml,1593,About last night...  Oh!,drama,0.6953757405281067
6643,6643,00:02:39:19,00:02:41:12,5253646087419594905.xml,34,"I've gotta wait  for the right moment, don't I?",drama,0.6953270435333252
15856,15856,00:22:08:20,00:22:13:12,5266645664934403562.xml,425,"I know you said  you didn't need anything, but...",drama,0.6952118277549744
2327,2327,00:13:18:12,00:13:22:03,5248439298566680341.xml,247,So you've gotta act like  you're in love.  Can you do that?,drama,0.6951675415039062
12043,12043,01:10:03:24,01:10:05:03,5258818087037440299.xml,1412,"Ow!  Right, come on. Let's get you home.",drama,0.6951605081558228
2904,2904,00:43:34:08,00:43:40:00,5248439298566680341.xml,824,Mo!  I'm looking  for the sticking plasters. Where have they got to? ,drama,0.6949959993362427
948,948,00:52:28:04,00:52:30:15,5245830105934359183.xml,949,Stay away from him. ,drama,0.6948152184486389
19179,19179,00:07:25:08,00:07:34:12,5271844722846213628.xml,149,"Well, call him again!  ROXY: Ronnie! What're you doing?  This allows us to record the baby's heart and the contractions. Just let your body tell you what to  do. What the hell does that mean?!",drama,0.6947430372238159
15063,15063,02:01:44:23,02:01:45:08,5264050645694159353.xml,2214,Do you have any idea  how much you hurt me?,drama,0.6947135329246521
22717,22717,01:29:15:06,01:29:19:24,5274434588125702436.xml,1624,And what made you think you  could meddle like that in the first place I don't know.,drama,0.6947007775306702
11565,11565,00:46:02:14,00:46:04:03,5258818087037440299.xml,934,"OK, let's go over the Vic.  Oscar? Well, Abi and Lauren can take care of him.",drama,0.6945545077323914
17416,17416,01:47:50:10,01:47:56:14,5266645664934403562.xml,1985,Darling.  Come here.  This is all my fault. What is? If I'd never made that stupid DVD  none of this would've happened. And we'd all still be happy.,drama,0.6944599151611328
16245,16245,00:39:41:10,00:39:45:13,5266645664934403562.xml,814,Out into the square?  Did your dad see you?  No.,drama,0.6944488286972046
172,172,00:10:33:11,00:10:43:09,5245830105934359183.xml,173,"Suze, I'm just popping out.  I'll need you to wire in the surround sound. Where's all this money coming from?  Can't a girl treat herself?",drama,0.6943671703338623
623,623,00:35:14:05,00:35:16:20,5245830105934359183.xml,624,You don't know who Morgan's dad is? ,drama,0.6943634152412415
14598,14598,01:34:16:00,01:34:18:12,5264050645694159353.xml,1749,What about this gun?  What gun?,drama,0.6943271160125732
17675,17675,00:05:55:00,00:05:59:06,5269245838135402929.xml,139,"I've got DI Keeble here.  Right. Sorry.  Yeah.  Will you just give me a call if she does turn up, yeah?",drama,0.6942479014396667
15717,15717,00:14:25:11,00:14:28:13,5266645664934403562.xml,286,"Yeah, well, there's been  a lot of faces. I was a DC, worked on a couple  of jobs you were running.",drama,0.6942217946052551
3166,3166,00:55:44:23,00:55:51:08,5248439298566680341.xml,1086,"Yeah, yeah, it really looks like it.  Four days I've been out,  and it seems like them 12 months meant nothing.  Tony, why are you being like this?",drama,0.6941645741462708
21949,21949,00:47:40:06,00:47:43:09,5274434588125702436.xml,856,Police come asking questions  about you.  If you had any form.,drama,0.6941572427749634
4525,4525,00:10:21:18,00:10:24:12,5251033029316736209.xml,209,"Oh, ",drama,0.694092869758606
20158,20158,00:59:06:23,00:59:20:03,5271844722846213628.xml,1128,Rox...  Yeah?  Shall we give her a name?  Are you sure you wanna do this?  Because I do understand...  I'll get there.  Promise.,drama,0.6939701437950134
3514,3514,01:10:29:15,01:10:36:01,5248439298566680341.xml,1434,"Abi, I know, babe.  Sh-sh-sh-sh. ",drama,0.6939691305160522
346,346,00:20:04:07,00:20:16:04,5245830105934359183.xml,347,"See ya, I won't be late!  ""See ya, I won't be late.""  You're getting good at this.  Just don't be back before I am.  Oh, now there's an option...  I mean it. Go on, run, Forest, run!  Don't wanna keep him waiting.",drama,0.6939513683319092
16913,16913,01:20:20:03,01:20:24:07,5266645664934403562.xml,1482,"And it's not that I don't love you,  or anything like that...  Will you just shut up and listen?",drama,0.6938970685005188
6006,6006,01:26:40:24,01:26:44:04,5251033029316736209.xml,1690,Yes. ,drama,0.6937969923019409
8005,8005,01:19:47:12,01:19:49:15,5253646087419594905.xml,1396,Yes. ,drama,0.6937969923019409
2578,2578,00:26:12:19,00:26:14:00,5248439298566680341.xml,498,Yes. ,drama,0.6937969923019409
21427,21427,00:19:22:24,00:19:29:04,5274434588125702436.xml,334,"Yeah, maybe after you've had  a sit down.  I ain't gonna fight with a sick man.",drama,0.6933513879776001
8937,8937,00:13:11:07,00:13:12:11,5256228221757951173.xml,226,B?  You all right?  The doctor's up there with her.,drama,0.6933354735374451
6196,6196,01:35:18:09,01:35:19:09,5251033029316736209.xml,1880,But I would like to come inside.  Come back in a hour. Are you not open?,drama,0.6931735873222351
22242,22242,01:04:25:05,01:04:28:04,5274434588125702436.xml,1149,"Go on, close ranks.  It couldn't  possibly be Jack, one of your own.",drama,0.6929344534873962
18260,18260,00:40:49:17,00:40:57:17,5269245838135402929.xml,724,"It's over, Jack.  She's a lost cause.  Even you can't fix this one.  You watch me. ",drama,0.6928921937942505
14244,14244,01:14:06:06,01:14:09:02,5264050645694159353.xml,1395,"But you wouldn't accept that,  would you?",drama,0.6928858160972595
20820,20820,01:36:24:21,01:36:27:03,5271844722846213628.xml,1790,"I'll call you,  I'll fill you in, OK?",drama,0.6928263306617737
9330,9330,00:35:49:02,00:35:49:16,5256228221757951173.xml,619,We're going to sit here until  you decide you're going to behave yourself.,drama,0.6928209662437439
1279,1279,01:09:37:00,01:09:39:03,5245830105934359183.xml,1280,"Why, what's happened? ",drama,0.6928007006645203
4925,4925,00:29:57:01,00:30:00:06,5251033029316736209.xml,609,I need another gun.  You what? You heard.,drama,0.6927025318145752
14848,14848,01:48:23:10,01:48:26:04,5264050645694159353.xml,1999,"that's fine, all right?  Let's just go and see what happens.",drama,0.6924313306808472
6117,6117,01:31:27:04,01:31:41:10,5251033029316736209.xml,1801,"I thought you'd fallen down  the pan. Yeah, I'm sorry. If it takes you an hour to clean  the toilets, you'll be here all day. I'm not sure...  The soap dispensers were bunked up and I couldn't open them.",drama,0.6922808885574341
20606,20606,01:23:10:01,01:23:12:17,5271844722846213628.xml,1576,Bradley...  Bradley...  Wait... ,drama,0.692267656326294
4863,4863,00:27:29:09,00:27:30:03,5251033029316736209.xml,547,Cos he didn't give me no choice!  Who? Him. What are you on about?,drama,0.6920961737632751
1283,1283,01:09:44:10,01:09:47:04,5245830105934359183.xml,1284,You what?  Could you get a stick or something?  I can't reach. An itch?  Is that it?,drama,0.6920366883277893
13813,13813,00:48:37:03,00:48:40:14,5264050645694159353.xml,964,Was that Mum?  You could have put the kids on to her.  They've been missing her and Whitney.,drama,0.6917954683303833
11569,11569,00:46:11:19,00:46:16:20,5258818087037440299.xml,938,"Ah, there you are.  So you decided not to make it back to work this afternoon?",drama,0.6917809247970581
6222,6222,01:36:20:10,01:36:22:19,5251033029316736209.xml,1906,but all on her own at lunchtime... ,drama,0.6917619705200195
17628,17628,00:04:20:18,00:04:25:24,5269245838135402929.xml,92,He's at the club.  I will.  Later. First I'd better go and see Max. ,drama,0.6915627121925354
9478,9478,00:44:41:04,00:44:54:11,5256228221757951173.xml,767,"Excuse me?!  I'm as liberal as the next  regarding... but I do not hold with public  canoodling.  Not from no-one. We're sorry, it's just,  you know, young love...",drama,0.6915323734283447
16258,16258,00:40:13:16,00:40:22:16,5266645664934403562.xml,827,"She's just said she didn't see  who was driving. Abi, if you want me to catch  the person who hurt your daddy...",drama,0.6915291547775269
10370,10370,01:38:28:21,01:38:31:19,5256228221757951173.xml,1659,"I'm sorry, I should have  brought some...I'll go.",drama,0.6913943886756897
20680,20680,01:27:58:08,01:28:00:04,5271844722846213628.xml,1650,"Yeah, I was covering for Jane. ",drama,0.6912568211555481
20399,20399,01:11:40:11,01:11:42:00,5271844722846213628.xml,1369,She'll find out.  How?  He's never gonna see them. Just as well for this little 'un.,drama,0.6912438869476318
12467,12467,01:36:39:21,01:37:00:08,5258818087037440299.xml,1836,"Why?  I was scared that you were losing the baby, Jack was there, it just came out.  I don't believe this.  And he held me. I thought you said nothing happened.  No, it didn't!  It almost did. But it didn't.  But it did feel right.  I could tell he felt the same way. ",drama,0.6911624670028687
16344,16344,00:45:41:03,00:45:45:05,5266645664934403562.xml,913,"We were starting to think you'd  done a disappearing act. Look, is this going to take long?  Only I've got stuff to do.",drama,0.6908352375030518
12144,12144,01:15:28:21,01:15:33:14,5258818087037440299.xml,1513,"Well, you handled that well. ",drama,0.6907986402511597
17629,17629,00:04:26:00,00:04:28:06,5269245838135402929.xml,93,Might be the last chance I get. ,drama,0.6904976963996887
18811,18811,01:15:05:14,01:15:21:03,5269245838135402929.xml,1275,"There's only room for  one caterer around here, and I wanna make sure it's me. We'll do it.  Go.  Get that contract signed.  Quickly.  We are going to be more than  competition for that man... we're going to be his nemesis. ",drama,0.6901624798774719
10701,10701,00:03:06:15,00:03:10:04,5258818087037440299.xml,70,"You lost something?  Yes, as it happens - my figure.",drama,0.6900445222854614
15160,15160,02:08:09:20,02:08:11:01,5264050645694159353.xml,2311,Before he went inside  we were really close. And now?,drama,0.6900215744972229
7434,7434,00:46:12:02,00:46:17:24,5253646087419594905.xml,825,"B), OK?  My hobbies were humiliating  the girls and castrating the boys.",drama,0.6898461580276489
6014,6014,01:27:13:07,01:27:15:09,5251033029316736209.xml,1698,It looks nasty.  You should see the other guy. You're not funny.,drama,0.689759373664856
13722,13722,00:43:23:10,00:43:24:04,5264050645694159353.xml,873,"He came out in his trainers,  didn't he?",drama,0.6896783709526062
7520,7520,00:50:59:20,00:51:03:24,5253646087419594905.xml,911,"have a makeover.  Taking what's not yours? Well, you didn't used to mind. ",drama,0.6895087957382202
4586,4586,00:13:35:02,00:13:38:20,5251033029316736209.xml,270,"We could be prosecuted, Patrick! ",drama,0.6894837617874146
938,938,00:51:55:00,00:51:57:21,5245830105934359183.xml,939,"Oh, all gone.  I'll get more  before the boys drink it all.",drama,0.6893050670623779
13592,13592,00:37:23:23,00:37:37:02,5264050645694159353.xml,743,"And you say you were both  standing here when the gun went off? Er, yeah.  I went through all this last night.  Your guys done tests, I gave a statement.",drama,0.6892594695091248
741,741,00:40:52:23,00:40:53:21,5245830105934359183.xml,742,"OK, well if you change your mind... ",drama,0.6892244815826416
10655,10655,00:01:03:08,00:01:06:00,5258818087037440299.xml,24,"Which reminds me,  you haven't had any more letters from little Amy's daddy, have you?",drama,0.6888270378112793
17174,17174,01:34:30:04,01:34:33:12,5266645664934403562.xml,1743,Can't I come?  Gran knows I'm here. ,drama,0.688791036605835
21497,21497,00:23:43:24,00:23:47:23,5274434588125702436.xml,404,You're doing one thing that's mad.  One more ain't gonna hurt.,drama,0.6887327432632446
19305,19305,00:13:39:16,00:13:45:04,5271844722846213628.xml,275,"This is all my fault.  Don't say that. If I'd done things differently,  she might've hung on.",drama,0.6885251998901367
13141,13141,00:13:28:24,00:13:37:00,5264050645694159353.xml,292,"Stick another one in there.  A double. This isn't gonna help, you know,  Max?",drama,0.6884791254997253
11757,11757,00:56:54:22,00:56:59:11,5258818087037440299.xml,1126,"They can't just change  their minds, can they?",drama,0.688410758972168
22563,22563,01:20:42:07,01:20:44:22,5274434588125702436.xml,1470,"You've got to stop her!  I haven't got to do anything, all right?",drama,0.6881406903266907
13773,13773,00:45:49:04,00:45:51:08,5264050645694159353.xml,924,"Come on, Tan, does it matter?  Yeah, how?",drama,0.6881011724472046
8184,8184,01:28:42:23,01:28:45:14,5253646087419594905.xml,1575,Tell her I can't get Oscar later.  I've got things to do.,drama,0.688022255897522
8150,8150,01:27:10:04,01:27:11:15,5253646087419594905.xml,1541,Oh.  Is Whitney ready? We've got a rehearsal before school.,drama,0.6878944039344788
13467,13467,00:30:50:18,00:30:52:04,5264050645694159353.xml,618,How do I go about it  without breaking her heart?,drama,0.6877092123031616
19749,19749,00:37:37:16,00:37:39:22,5271844722846213628.xml,719,That was Mrs Thomas and she wants  taking to the supermarket.,drama,0.6876100897789001
11806,11806,00:59:04:18,00:59:06:10,5258818087037440299.xml,1175,"And Musty.  She'd have to go in  quarantine. Well, I'm not going.",drama,0.6875773668289185
7228,7228,00:35:02:18,00:35:15:06,5253646087419594905.xml,619,"Oh, hi.  Did you want me to clean in here now or wait until you're not so busy? I'm not really busy.  Just deciding what to do about this invitation. Invitation?",drama,0.687226414680481
13264,13264,00:20:24:18,00:20:32:05,5264050645694159353.xml,415,"It's urgent.  Luke, can you watch the  stall for us? Yeah, course. Cheers, mate. ",drama,0.6870536804199219
22916,22916,01:40:00:21,01:40:04:22,5274434588125702436.xml,1823,"Oh, Tiff, I'm sorry. ",drama,0.6869683861732483
8285,8285,01:33:44:03,01:33:57:20,5253646087419594905.xml,1676,"I thought I was acting  for the best but you're right, I shouldn't have interfered. I've been thinking.  Maybe a change  of scenery would be best for you. That money I gave you  won't help you and Stace anymore but why don't you let it help you?",drama,0.6869204044342041
5667,5667,01:09:59:14,01:10:01:03,5251033029316736209.xml,1351,"OK, look, I'm really sorry. ",drama,0.6868254542350769
3128,3128,00:53:26:18,00:53:29:15,5248439298566680341.xml,1048,"So?  How did it go with Abi, then? ",drama,0.6866520047187805
3262,3262,01:00:19:12,01:00:24:10,5248439298566680341.xml,1182,"This is Tony, um...  Bianca's...  Oh, right, hello.",drama,0.6865484118461609
4696,4696,00:19:34:07,00:19:37:03,5251033029316736209.xml,380,We can't turn back now.  But I thought...,drama,0.6865469217300415
22486,22486,01:16:23:14,01:16:25:20,5274434588125702436.xml,1393,"Oh, go on, then. ",drama,0.6865227222442627
14582,14582,01:33:30:20,01:33:33:06,5264050645694159353.xml,1733,We had a disagreement  and I punched him.  He got a bloody nose. You punched him? A tap.,drama,0.6864944100379944
5496,5496,01:00:56:24,01:01:03:04,5251033029316736209.xml,1180,"Let me get you a cup of tea  on the house. OK, thanks.  It'll give me  an excuse to take a break. I'm drowning under this lot.",drama,0.6862918138504028
